timestamp,event_type,query_type,zone_id,cache_key,latency_ms
1780461382.9498446,hit,Q3,Z2,density:Z2:conf=0.5,773.679256439209
1780461382.9950242,hit,Q1,Z2,count:Z2:conf=0.0,768.6748504638672
1780461383.0457268,hit,Q1,Z1,count:Z1:conf=0.7,768.45383644104
1780461383.0963047,hit,Q3,Z3,density:Z3:conf=0.7,768.9433097839355
1780461383.1465049,hit,Q4,Z2,compare:density:Z2:Z5:conf=0.5,768.3825492858887
1780461383.1965494,hit,Q1,Z1,count:Z1:conf=0.7,768.3224678039551
1780461383.249217,hit,Q2,Z1,area:Z1:conf=0.7,770.1866626739502
1780461383.2996974,hit,Q4,Z5,compare:density:Z5:Z3:conf=0.5,770.3657150268555
1780461383.3514447,hit,Q3,Z4,density:Z4:conf=0.0,771.3041305541992
1780461383.401827,hit,Q5,Z1,confidence_dist:Z1:bins=5,771.4810371398926
1780461383.4530234,hit,Q3,Z1,density:Z1:conf=0.0,771.8496322631836
1780461383.504141,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.0,772.6740837097168
1780461383.5549316,hit,Q3,Z2,density:Z2:conf=0.7,773.0166912078857
1780461383.6054764,hit,Q2,Z4,area:Z4:conf=0.7,773.2374668121338
1780461383.6570296,hit,Q3,Z1,density:Z1:conf=0.0,774.2624282836914
1780461383.7078016,hit,Q1,Z1,count:Z1:conf=0.7,774.200439453125
1780461383.7554352,hit,Q1,Z1,count:Z1:conf=0.7,771.1069583892822
1780461383.8061996,hit,Q2,Z1,area:Z1:conf=0.5,771.3778018951416
1780461383.8564625,hit,Q1,Z5,count:Z5:conf=0.0,770.998477935791
1780461383.9071403,hit,Q1,Z1,count:Z1:conf=0.5,770.4555988311768
1780461383.9582138,hit,Q5,Z1,confidence_dist:Z1:bins=10,770.6334590911865
1780461384.0089786,hit,Q1,Z5,count:Z5:conf=0.5,770.1385021209717
1780461384.060113,hit,Q2,Z1,area:Z1:conf=0.0,770.4885005950928
1780461384.1124773,hit,Q2,Z1,area:Z1:conf=0.7,771.5609073638916
1780461384.1622236,hit,Q2,Z2,area:Z2:conf=0.7,770.4958915710449
1780461384.2125282,hit,Q4,Z2,compare:density:Z2:Z4:conf=0.5,769.6492671966553
1780461384.2650414,hit,Q1,Z1,count:Z1:conf=0.5,771.2521553039551
1780461384.3154604,hit,Q5,Z3,confidence_dist:Z3:bins=5,770.3816890716553
1780461384.3665643,hit,Q5,Z1,confidence_dist:Z1:bins=5,770.6434726715088
1780461384.4170766,hit,Q2,Z1,area:Z1:conf=0.5,769.9878215789795
1780461384.468366,hit,Q2,Z1,area:Z1:conf=0.7,770.4675197601318
1780461384.5191844,hit,Q1,Z1,count:Z1:conf=0.7,773.115873336792
1780461384.5699186,hit,Q4,Z3,compare:density:Z3:Z5:conf=0.7,772.8621959686279
1780461384.6209936,hit,Q1,Z4,count:Z4:conf=0.0,773.7131118774414
1780461384.6711524,hit,Q1,Z4,count:Z4:conf=0.5,773.1013298034668
1780461384.7205977,hit,Q1,Z1,count:Z1:conf=0.7,772.1478939056396
1780461384.771744,hit,Q3,Z5,density:Z5:conf=0.7,772.4344730377197
1780461384.8215086,hit,Q1,Z1,count:Z1:conf=0.7,770.8432674407959
1780461384.9786572,miss,Q4,Z1,compare:density:Z1:Z4:conf=0.5,876.7437934875488
1780461385.0269787,hit,Q5,Z1,confidence_dist:Z1:bins=10,874.6898174285889
1780461385.0780025,hit,Q2,Z1,area:Z1:conf=0.5,874.7673034667969
1780461385.1287618,hit,Q2,Z1,area:Z1:conf=0.5,874.3007183074951
1780461385.1795175,hit,Q1,Z3,count:Z3:conf=0.0,874.2449283599854
1780461385.2304993,hit,Q2,Z1,area:Z1:conf=0.0,873.7583160400391
1780461385.2805705,hit,Q1,Z2,count:Z2:conf=0.0,873.0330467224121
1780461385.3316307,hit,Q5,Z1,confidence_dist:Z1:bins=10,872.8561401367188
1780461385.3818257,hit,Q3,Z1,density:Z1:conf=0.0,872.0860481262207
1780461385.4327052,hit,Q4,Z2,compare:density:Z2:Z4:conf=0.0,872.6232051849365
1780461385.4824233,hit,Q5,Z3,confidence_dist:Z3:bins=5,871.497392654419
1780461385.5346527,hit,Q2,Z3,area:Z3:conf=0.7,873.4157085418701
1780461385.585142,hit,Q1,Z2,count:Z2:conf=0.7,873.0037212371826
1780461385.6358378,hit,Q4,Z2,compare:density:Z2:Z1:conf=0.0,873.3353614807129
1780461385.687053,hit,Q1,Z1,count:Z1:conf=0.0,874.2172718048096
1780461385.7377958,hit,Q5,Z3,confidence_dist:Z3:bins=5,874.3019104003906
1780461385.7882345,hit,Q1,Z1,count:Z1:conf=0.7,873.8114833831787
1780461385.8378987,hit,Q1,Z1,count:Z1:conf=0.7,871.9887733459473
1780461385.888419,hit,Q3,Z5,density:Z5:conf=0.5,871.6514110565186
1780461385.9390337,hit,Q2,Z1,area:Z1:conf=0.5,871.0248470306396
1780461385.9896696,hit,Q1,Z3,count:Z3:conf=0.7,870.7060813903809
1780461386.0406117,hit,Q2,Z2,area:Z2:conf=0.7,871.4644908905029
1780461386.091737,hit,Q5,Z1,confidence_dist:Z1:bins=10,871.6230392456055
1780461386.14271,hit,Q2,Z1,area:Z1:conf=0.5,872.408390045166
1780461386.1938426,hit,Q1,Z4,count:Z4:conf=0.7,872.6801872253418
1780461386.244471,hit,Q1,Z1,count:Z1:conf=0.0,873.1803894042969
1780461386.2958279,hit,Q2,Z1,area:Z1:conf=0.5,873.6603260040283
1780461386.3471143,hit,Q2,Z4,area:Z4:conf=0.7,874.814510345459
1780461386.398612,hit,Q3,Z2,density:Z2:conf=0.7,875.0612735748291
1780461386.4497108,hit,Q1,Z1,count:Z1:conf=0.5,874.9547004699707
1780461386.500917,hit,Q1,Z3,count:Z3:conf=0.0,875.1776218414307
1780461386.5514982,hit,Q1,Z1,count:Z1:conf=0.0,874.5064735412598
1780461386.6022036,hit,Q2,Z4,area:Z4:conf=0.0,874.314546585083
1780461386.6534495,hit,Q1,Z3,count:Z3:conf=0.0,875.225305557251
1780461386.7041638,hit,Q3,Z1,density:Z1:conf=0.7,876.0566711425781
1780461386.75439,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,876.0981559753418
1780461386.8052204,hit,Q5,Z2,confidence_dist:Z2:bins=5,876.0886192321777
1780461386.8573503,hit,Q1,Z2,count:Z2:conf=0.7,877.941370010376
1780461386.9077723,hit,Q3,Z2,density:Z2:conf=0.0,877.3257732391357
1780461386.9581072,hit,Q1,Z1,count:Z1:conf=0.0,876.295804977417
1780461387.0091496,hit,Q2,Z4,area:Z4:conf=0.5,876.3942718505859
1780461387.0605388,hit,Q1,Z1,count:Z1:conf=0.5,876.5995502471924
1780461387.2189023,miss,Q3,Z3,density:Z3:conf=0.0,984.1113090515137
1780461387.2647903,hit,Q1,Z2,count:Z2:conf=0.7,978.7487983703613
1780461387.3161929,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,979.3241024017334
1780461387.367271,hit,Q3,Z2,density:Z2:conf=0.0,978.912353515625
1780461387.4181254,hit,Q1,Z1,count:Z1:conf=0.7,978.8250923156738
1780461387.4691772,hit,Q3,Z2,density:Z2:conf=0.7,978.8482189178467
1780461387.5197573,hit,Q3,Z2,density:Z2:conf=0.0,978.3799648284912
1780461387.569939,hit,Q1,Z5,count:Z5:conf=0.7,977.686882019043
1780461387.6206822,hit,Q1,Z1,count:Z1:conf=0.7,977.2260189056396
1780461387.6712537,hit,Q5,Z5,confidence_dist:Z5:bins=10,977.0314693450928
1780461387.7221982,hit,Q3,Z4,density:Z4:conf=0.7,977.7915477752686
1780461387.7728722,hit,Q3,Z3,density:Z3:conf=0.0,977.7014255523682
1780461387.8243003,hit,Q3,Z1,density:Z1:conf=0.7,977.3941040039062
1780461387.8744113,hit,Q5,Z2,confidence_dist:Z2:bins=5,976.5403270721436
1780461388.0341194,miss,Q1,Z2,count:Z2:conf=0.5,1085.7977867126465
1780461388.0788305,hit,Q5,Z2,confidence_dist:Z2:bins=5,1079.6008110046387
1780461388.130498,hit,Q2,Z1,area:Z1:conf=0.5,1080.049753189087
1780461388.1813085,hit,Q1,Z4,count:Z4:conf=0.5,1080.0485610961914
1780461388.232939,hit,Q3,Z1,density:Z1:conf=0.5,1080.3306102752686
1780461388.2814598,hit,Q3,Z2,density:Z2:conf=0.0,1077.9969692230225
1780461388.332522,hit,Q3,Z1,density:Z1:conf=0.7,1077.8038501739502
1780461388.3833487,hit,Q3,Z1,density:Z1:conf=0.7,1077.6374340057373
1780461388.4331834,hit,Q5,Z1,confidence_dist:Z1:bins=10,1076.2486457824707
1780461388.4842293,hit,Q1,Z5,count:Z5:conf=0.5,1076.4415264129639
1780461388.5346258,hit,Q1,Z2,count:Z2:conf=0.0,1075.793981552124
1780461388.5860422,hit,Q3,Z1,density:Z1:conf=0.5,1076.2379169464111
1780461388.7657373,miss,Q1,Z4,count:Z4:conf=0.7,1205.5621147155762
1780461388.801823,hit,Q1,Z1,count:Z1:conf=0.0,1190.8235549926758
1780461388.8628252,hit,Q1,Z1,count:Z1:conf=0.0,1201.6661167144775
1780461388.9005287,hit,Q5,Z1,confidence_dist:Z1:bins=10,1188.4877681732178
1780461388.9524271,hit,Q2,Z5,area:Z5:conf=0.0,1189.650535583496
1780461389.00352,hit,Q3,Z1,density:Z1:conf=0.5,1189.5132064819336
1780461389.054309,hit,Q2,Z2,area:Z2:conf=0.7,1189.6064281463623
1780461389.1065836,hit,Q3,Z2,density:Z2:conf=0.5,1190.812349319458
1780461389.157699,hit,Q3,Z1,density:Z1:conf=0.7,1191.2477016448975
1780461389.209714,hit,Q3,Z1,density:Z1:conf=0.5,1192.3391819000244
1780461389.2590249,hit,Q2,Z1,area:Z1:conf=0.5,1190.2403831481934
1780461389.309029,hit,Q2,Z1,area:Z1:conf=0.7,1189.4114017486572
1780461389.3590157,hit,Q5,Z1,confidence_dist:Z1:bins=10,1188.0874633789062
1780461389.410094,hit,Q3,Z1,density:Z1:conf=0.0,1188.2069110870361
1780461389.4606128,hit,Q3,Z1,density:Z1:conf=0.5,1188.5080337524414
1780461389.5111046,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.5,1188.197135925293
1780461389.5622675,hit,Q2,Z1,area:Z1:conf=0.7,1188.9138221740723
1780461389.6145635,hit,Q5,Z3,confidence_dist:Z3:bins=5,1190.2012825012207
1780461389.6658127,hit,Q1,Z1,count:Z1:conf=0.0,1190.2344226837158
1780461389.7161736,hit,Q3,Z3,density:Z3:conf=0.7,1189.8181438446045
1780461389.7670538,hit,Q1,Z1,count:Z1:conf=0.0,1189.5232200622559
1780461389.8184662,hit,Q3,Z1,density:Z1:conf=0.5,1190.2129650115967
1780461389.868705,hit,Q3,Z1,density:Z1:conf=0.7,1179.1062355041504
1780461389.9266686,hit,Q5,Z1,confidence_dist:Z1:bins=10,1186.2006187438965
1780461389.968944,hit,Q1,Z3,count:Z3:conf=0.7,1177.4861812591553
1780461390.0199566,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.7,1177.8771877288818
1780461390.0698848,hit,Q3,Z2,density:Z2:conf=0.0,1177.1790981292725
1780461390.122389,hit,Q1,Z5,count:Z5:conf=0.0,1178.964376449585
1780461390.1738977,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,1179.1934967041016
1780461390.2253716,hit,Q2,Z1,area:Z1:conf=0.0,1179.8524856567383
1780461390.2756248,hit,Q3,Z5,density:Z5:conf=0.5,1178.8537502288818
1780461390.3259993,hit,Q2,Z2,area:Z2:conf=0.0,1178.2610416412354
1780461390.378829,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.0,1179.64506149292
1780461390.4288087,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.0,1179.7130107879639
1780461390.4800916,hit,Q2,Z1,area:Z1:conf=0.5,1180.8784008026123
1780461390.530339,hit,Q1,Z2,count:Z2:conf=0.0,1181.2267303466797
1780461390.5817993,hit,Q2,Z1,area:Z1:conf=0.5,1182.1832656860352
1780461390.6331685,hit,Q5,Z1,confidence_dist:Z1:bins=10,1182.6691627502441
1780461390.6851108,hit,Q1,Z5,count:Z5:conf=0.5,1183.4814548492432
1780461390.8448565,miss,Q2,Z5,area:Z5:conf=0.5,1292.314052581787
1780461390.8893023,hit,Q3,Z1,density:Z1:conf=0.5,1285.627841949463
1780461390.9404187,hit,Q1,Z1,count:Z1:conf=0.0,1285.9389781951904
1780461391.0031145,hit,Q1,Z1,count:Z1:conf=0.7,1297.4507808685303
1780461391.0418549,hit,Q4,Z5,compare:density:Z5:Z3:conf=0.7,1285.2230072021484
1780461391.092678,hit,Q1,Z2,count:Z2:conf=0.5,1285.172700881958
1780461391.14378,hit,Q2,Z2,area:Z2:conf=0.7,1285.1853370666504
1780461391.195162,hit,Q3,Z2,density:Z2:conf=0.5,1285.8006954193115
1780461391.2462964,hit,Q2,Z5,area:Z5:conf=0.7,1285.8622074127197
1780461391.296406,hit,Q3,Z2,density:Z2:conf=0.0,1285.1834297180176
1780461391.348091,hit,Q3,Z1,density:Z1:conf=0.5,1286.780595779419
1780461391.3978095,hit,Q1,Z1,count:Z1:conf=0.5,1285.3679656982422
1780461391.449006,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.0,1285.0520610809326
1780461391.500142,hit,Q1,Z2,count:Z2:conf=0.7,1285.233974456787
1780461391.550563,hit,Q5,Z2,confidence_dist:Z2:bins=5,1285.3522300720215
1780461391.6039586,hit,Q2,Z3,area:Z3:conf=0.7,1287.7779006958008
1780461391.653997,hit,Q3,Z2,density:Z2:conf=0.7,1286.0767841339111
1780461391.8109384,miss,Q4,Z2,compare:density:Z2:Z1:conf=0.7,1392.1334743499756
1780461391.8544903,hit,Q3,Z3,density:Z3:conf=0.5,1385.0719928741455
1780461391.9045212,hit,Q3,Z1,density:Z1:conf=0.0,1384.171962738037
1780461391.956469,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,1384.7262859344482
1780461392.1151974,miss,Q5,Z2,confidence_dist:Z2:bins=10,1492.6316738128662
1780461392.1588254,hit,Q1,Z1,count:Z1:conf=0.7,1484.694242477417
1780461392.2089562,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.7,1483.5739135742188
1780461392.2597928,hit,Q1,Z1,count:Z1:conf=0.7,1482.9967021942139
1780461392.3105142,hit,Q3,Z2,density:Z2:conf=0.5,1482.9130172729492
1780461392.3619072,hit,Q2,Z2,area:Z2:conf=0.0,1483.0453395843506
1780461392.4140458,hit,Q1,Z1,count:Z1:conf=0.5,1483.6244583129883
1780461392.464934,hit,Q1,Z3,count:Z3:conf=0.0,1482.8038215637207
1780461392.5143864,hit,Q2,Z1,area:Z1:conf=0.0,1481.4491271972656
1780461392.5661566,hit,Q2,Z3,area:Z3:conf=0.5,1482.1679592132568
1780461392.6162837,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.5,1481.4281463623047
1780461392.6671507,hit,Q1,Z1,count:Z1:conf=0.5,1481.1077117919922
1780461392.7176473,hit,Q1,Z1,count:Z1:conf=0.7,1480.7589054107666
1780461392.7677903,hit,Q3,Z5,density:Z5:conf=0.7,1480.6478023529053
1780461392.8181863,hit,Q2,Z1,area:Z1:conf=0.0,1480.0081253051758
1780461392.8688738,hit,Q2,Z1,area:Z1:conf=0.0,1480.2098274230957
1780461392.9202526,hit,Q5,Z1,confidence_dist:Z1:bins=5,1480.7140827178955
1780461392.970846,hit,Q3,Z3,density:Z3:conf=0.7,1480.0784587860107
1780461393.0226867,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.7,1481.0001850128174
1780461393.0731833,hit,Q1,Z3,count:Z3:conf=0.0,1479.9201488494873
1780461393.1247516,hit,Q4,Z2,compare:density:Z2:Z1:conf=0.5,1480.5326461791992
1780461393.1759148,hit,Q5,Z2,confidence_dist:Z2:bins=5,1481.499433517456
1780461393.226433,hit,Q2,Z1,area:Z1:conf=0.7,1481.276273727417
1780461393.2769895,hit,Q1,Z3,count:Z3:conf=0.0,1481.7838668823242
1780461393.3273113,hit,Q1,Z1,count:Z1:conf=0.7,1481.2982082366943
1780461393.3780882,hit,Q2,Z1,area:Z1:conf=0.0,1481.8060398101807
1780461393.4289737,hit,Q1,Z4,count:Z4:conf=0.5,1481.7404747009277
1780461393.4806807,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.5,1482.384204864502
1780461393.5313404,hit,Q3,Z5,density:Z5:conf=0.5,1482.2676181793213
1780461393.5841603,hit,Q2,Z1,area:Z1:conf=0.5,1484.9882125854492
1780461393.6340716,hit,Q2,Z1,area:Z1:conf=0.7,1484.1902256011963
1780461393.684328,hit,Q1,Z1,count:Z1:conf=0.0,1484.278678894043
1780461393.734457,hit,Q3,Z1,density:Z1:conf=0.5,1483.7119579315186
1780461393.7845392,hit,Q3,Z1,density:Z1:conf=0.5,1482.5782775878906
1780461393.8346364,hit,Q5,Z1,confidence_dist:Z1:bins=10,1481.3964366912842
1780461393.8846598,hit,Q1,Z5,count:Z5:conf=0.5,1480.2329540252686
1780461393.9360378,hit,Q3,Z1,density:Z1:conf=0.0,1480.8485507965088
1780461394.0928943,miss,Q3,Z4,density:Z4:conf=0.0,1587.5897407531738
1780461394.14048,hit,Q1,Z2,count:Z2:conf=0.5,1584.2859745025635
1780461394.19014,hit,Q1,Z1,count:Z1:conf=0.5,1583.7819576263428
1780461394.2412503,hit,Q1,Z1,count:Z1:conf=0.0,1584.0790271759033
1780461394.292717,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.0,1585.376501083374
1780461394.3444376,hit,Q2,Z4,area:Z4:conf=0.0,1586.3354206085205
1780461394.394257,hit,Q2,Z3,area:Z3:conf=0.5,1585.9086513519287
1780461394.4457603,hit,Q3,Z1,density:Z1:conf=0.7,1586.4965915679932
1780461394.496158,hit,Q1,Z2,count:Z2:conf=0.7,1585.709810256958
1780461394.547002,hit,Q1,Z1,count:Z1:conf=0.0,1585.679292678833
1780461394.597236,hit,Q1,Z1,count:Z1:conf=0.5,1584.5916271209717
1780461394.64973,hit,Q3,Z2,density:Z2:conf=0.7,1586.1635208129883
1780461394.6999412,hit,Q3,Z1,density:Z1:conf=0.5,1584.8684310913086
1780461394.7508144,hit,Q1,Z1,count:Z1:conf=0.0,1584.7790241241455
1780461394.8016548,hit,Q3,Z2,density:Z2:conf=0.7,1585.4883193969727
1780461394.8525777,hit,Q4,Z2,compare:density:Z2:Z3:conf=0.5,1585.5522155761719
1780461394.9036222,hit,Q1,Z4,count:Z4:conf=0.5,1586.329460144043
1780461394.9545553,hit,Q1,Z1,count:Z1:conf=0.0,1586.211919784546
1780461395.0046616,hit,Q3,Z1,density:Z1:conf=0.5,1585.1244926452637
1780461395.0562763,hit,Q1,Z1,count:Z1:conf=0.5,1585.827350616455
1780461395.107461,hit,Q5,Z2,confidence_dist:Z2:bins=10,1586.2040519714355
1780461395.1584315,hit,Q2,Z1,area:Z1:conf=0.7,1585.475206375122
1780461395.2097008,hit,Q5,Z1,confidence_dist:Z1:bins=5,1585.794448852539
1780461395.2607908,hit,Q5,Z1,confidence_dist:Z1:bins=5,1586.5671634674072
1780461395.3112392,hit,Q3,Z3,density:Z3:conf=0.5,1587.1853828430176
1780461395.3620114,hit,Q1,Z3,count:Z3:conf=0.5,1587.7978801727295
1780461395.4123504,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.0,1587.2936248779297
1780461395.4632797,hit,Q3,Z1,density:Z1:conf=0.7,1588.0882740020752
1780461395.514508,hit,Q2,Z1,area:Z1:conf=0.5,1588.5074138641357
1780461395.565291,hit,Q5,Z2,confidence_dist:Z2:bins=5,1589.0717506408691
1780461395.6166346,hit,Q3,Z1,density:Z1:conf=0.7,1589.2612934112549
1780461395.6671805,hit,Q5,Z3,confidence_dist:Z3:bins=5,1588.6001586914062
1780461395.7177327,hit,Q2,Z3,area:Z3:conf=0.0,1588.3421897888184
1780461395.768307,hit,Q4,Z2,compare:density:Z2:Z1:conf=0.7,1587.5685214996338
1780461395.819253,hit,Q1,Z1,count:Z1:conf=0.5,1587.602138519287
1780461395.8704813,hit,Q5,Z3,confidence_dist:Z3:bins=5,1587.6328945159912
1780461395.9212122,hit,Q1,Z1,count:Z1:conf=0.5,1587.4028205871582
1780461395.9725845,hit,Q2,Z2,area:Z2:conf=0.7,1587.5864028930664
1780461396.0219057,hit,Q1,Z1,count:Z1:conf=0.7,1586.0590934753418
1780461396.0728555,hit,Q3,Z1,density:Z1:conf=0.7,1586.7712497711182
1780461396.1242166,hit,Q1,Z3,count:Z3:conf=0.5,1587.3193740844727
1780461396.1756408,hit,Q1,Z1,count:Z1:conf=0.5,1588.4451866149902
1780461396.2258327,hit,Q1,Z1,count:Z1:conf=0.7,1587.411880493164
1780461396.2770402,hit,Q1,Z1,count:Z1:conf=0.5,1587.2516632080078
1780461396.3273132,hit,Q1,Z5,count:Z5:conf=0.0,1586.707592010498
1780461396.378075,hit,Q1,Z1,count:Z1:conf=0.7,1586.1337184906006
1780461396.4297688,hit,Q3,Z1,density:Z1:conf=0.0,1587.0113372802734
1780461396.480698,hit,Q2,Z1,area:Z1:conf=0.0,1586.6563320159912
1780461396.5318294,hit,Q2,Z1,area:Z1:conf=0.7,1586.878776550293
1780461396.5830588,hit,Q1,Z1,count:Z1:conf=0.0,1587.9228115081787
1780461396.634481,hit,Q3,Z1,density:Z1:conf=0.7,1588.2651805877686
1780461396.685222,hit,Q5,Z1,confidence_dist:Z1:bins=10,1587.4552726745605
1780461396.735675,hit,Q2,Z2,area:Z2:conf=0.5,1586.9486331939697
1780461396.7861493,hit,Q5,Z1,confidence_dist:Z1:bins=10,1586.1318111419678
1780461396.836565,hit,Q2,Z1,area:Z1:conf=0.7,1585.691213607788
1780461396.8874106,hit,Q1,Z3,count:Z3:conf=0.0,1586.2388610839844
1780461396.9383419,hit,Q2,Z1,area:Z1:conf=0.5,1586.251974105835
1780461396.9898188,hit,Q5,Z4,confidence_dist:Z4:bins=10,1587.3911380767822
1780461397.0408115,hit,Q3,Z2,density:Z2:conf=0.7,1587.5427722930908
1780461397.0929263,hit,Q3,Z1,density:Z1:conf=0.5,1588.2995128631592
1780461397.143883,hit,Q5,Z2,confidence_dist:Z2:bins=5,1588.5133743286133
1780461397.1941113,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.7,1587.5942707061768
1780461397.2453353,hit,Q2,Z2,area:Z2:conf=0.5,1587.986946105957
1780461397.2950928,hit,Q1,Z2,count:Z2:conf=0.0,1586.3823890686035
1780461397.346171,hit,Q2,Z1,area:Z1:conf=0.0,1586.5604877471924
1780461397.3964329,hit,Q2,Z1,area:Z1:conf=0.5,1585.7152938842773
1780461397.447511,hit,Q5,Z1,confidence_dist:Z1:bins=10,1585.9880447387695
1780461397.4975216,hit,Q1,Z1,count:Z1:conf=0.0,1584.9754810333252
1780461397.5479827,hit,Q1,Z3,count:Z3:conf=0.7,1584.6588611602783
1780461397.599025,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,1585.9153270721436
1780461397.6499693,hit,Q3,Z1,density:Z1:conf=0.0,1585.9243869781494
1780461397.6999571,hit,Q5,Z4,confidence_dist:Z4:bins=5,1585.1223468780518
1780461397.751013,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.7,1585.1473808288574
1780461397.8020952,hit,Q1,Z1,count:Z1:conf=0.0,1585.855484008789
1780461397.8523707,hit,Q1,Z1,count:Z1:conf=0.5,1585.2477550506592
1780461397.9034812,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.0,1585.989236831665
1780461397.9543269,hit,Q2,Z5,area:Z5:conf=0.7,1585.9460830688477
1780461398.0054684,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,1585.7014656066895
1780461398.057198,hit,Q3,Z3,density:Z3:conf=0.0,1586.6093635559082
1780461398.1083553,hit,Q5,Z1,confidence_dist:Z1:bins=5,1586.4677429199219
1780461398.1595075,hit,Q1,Z3,count:Z3:conf=0.0,1586.7347717285156
1780461398.2104704,hit,Q1,Z1,count:Z1:conf=0.5,1586.411714553833
1780461398.2611668,hit,Q3,Z1,density:Z1:conf=0.0,1586.266279220581
1780461398.3125026,hit,Q1,Z1,count:Z1:conf=0.5,1587.1539115905762
1780461398.363703,hit,Q1,Z5,count:Z5:conf=0.7,1587.4714851379395
1780461398.4156768,hit,Q5,Z1,confidence_dist:Z1:bins=10,1589.0889167785645
1780461398.4657946,hit,Q3,Z3,density:Z3:conf=0.7,1588.404893875122
1780461398.5155416,hit,Q1,Z4,count:Z4:conf=0.5,1586.9519710540771
1780461398.5721438,hit,Q3,Z1,density:Z1:conf=0.5,1592.5228595733643
1780461398.6198761,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,1588.951587677002
1780461398.6702635,hit,Q2,Z2,area:Z2:conf=0.0,1588.2303714752197
1780461398.7261245,hit,Q2,Z1,area:Z1:conf=0.5,1592.3829078674316
1780461398.7873757,hit,Q5,Z3,confidence_dist:Z3:bins=10,1603.3523082733154
1780461398.8211136,hit,Q5,Z3,confidence_dist:Z3:bins=5,1586.1167907714844
1780461398.87227,hit,Q2,Z5,area:Z5:conf=0.0,1587.1601104736328
1780461398.923629,hit,Q1,Z3,count:Z3:conf=0.7,1587.5699520111084
1780461398.9743812,hit,Q5,Z5,confidence_dist:Z5:bins=10,1588.125467300415
1780461399.026721,hit,Q2,Z1,area:Z1:conf=0.0,1589.6451473236084
1780461399.0773034,hit,Q1,Z1,count:Z1:conf=0.5,1590.0039672851562
1780461399.1276948,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.0,1589.6894931793213
1780461399.1788168,hit,Q3,Z1,density:Z1:conf=0.0,1590.4548168182373
1780461399.2305486,hit,Q1,Z1,count:Z1:conf=0.0,1591.357946395874
1780461399.2816634,hit,Q1,Z2,count:Z2:conf=0.0,1592.3283100128174
1780461399.3319213,hit,Q3,Z3,density:Z3:conf=0.5,1591.4368629455566
1780461399.3839188,hit,Q3,Z2,density:Z2:conf=0.5,1592.1735763549805
1780461399.4353116,hit,Q3,Z4,density:Z4:conf=0.0,1592.7512645721436
1780461399.4853868,hit,Q1,Z3,count:Z3:conf=0.0,1591.5751457214355
1780461399.5369055,hit,Q2,Z2,area:Z2:conf=0.5,1592.3748016357422
1780461399.587739,hit,Q2,Z4,area:Z4:conf=0.7,1592.1192169189453
1780461399.6819375,hit,Q1,Z1,count:Z1:conf=0.0,1635.1311206817627
1780461399.688058,hit,Q1,Z3,count:Z3:conf=0.5,1589.9720191955566
1780461399.7399414,hit,Q1,Z2,count:Z2:conf=0.7,1590.7485485076904
1780461399.7900987,hit,Q2,Z2,area:Z2:conf=0.7,1589.5566940307617
1780461399.8414824,hit,Q1,Z1,count:Z1:conf=0.0,1590.0416374206543
1780461399.8921175,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.5,1589.487075805664
1780461399.9440987,hit,Q5,Z1,confidence_dist:Z1:bins=5,1590.5718803405762
1780461399.9954739,hit,Q1,Z3,count:Z3:conf=0.0,1590.4583930969238
1780461400.0466359,hit,Q2,Z1,area:Z1:conf=0.7,1590.7213687896729
1780461400.0978322,hit,Q5,Z1,confidence_dist:Z1:bins=10,1591.759443283081
1780461400.1476045,hit,Q3,Z1,density:Z1:conf=0.7,1590.7535552978516
1780461400.1986353,hit,Q1,Z1,count:Z1:conf=0.5,1591.4647579193115
1780461400.2505093,hit,Q2,Z2,area:Z2:conf=0.0,1592.6461219787598
1780461400.300601,hit,Q1,Z1,count:Z1:conf=0.0,1591.7673110961914
1780461400.3517418,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.7,1589.6341800689697
1780461400.402373,hit,Q1,Z1,count:Z1:conf=0.0,1590.1851654052734
